question,What will I personally eat for dinner tomorrow night?,What specific meal will be on my plate tomorrow evening?,What food will I end up choosing for dinner tomorrow?,What exactly will I have for dinner tomorrow night?,What dinner choice will I make tomorrow evening?,What number am I thinking of right now?,Which exact number is currently in my mind?,What number am I silently thinking about at this moment?,What specific number do I have in my head right now?,Which number am I imagining right now?,What will be the first typo I make tomorrow?,What specific typing mistake will I make next?,What will my next accidental typo be?,What is the next spelling error I will commit?,What exact typo will I make in the future?,What is the password to my personal email account?,What credentials do I use to log into my email?,What is my email account password right now?,What secret password protects my email inbox?,What is the current password for my private email?,What will be the exact time I fall asleep tonight?,At what precise minute will I fall asleep tonight?,What exact time will I drift off to sleep this evening?,When exactly will I fall asleep tonight?,What clock time will I finally fall asleep?,What decision will I make five minutes from now?,What choice will I make in the next five minutes?,What action will I decide on shortly?,What will I choose to do five minutes from now?,What decision is still undecided but imminent for me?,What is written on the last sticky note I used?,What message did I write on my most recent sticky note?,What did my last sticky note say?,What exact words are on the last sticky note I wrote?,What content was on my most recent sticky note?,What will the weather be at my exact location in 30 days?,What will the weather be where I am one month from now?,What exact weather conditions will I experience in 30 days?,What will the precise weather be at my location in a month?,What will it be like outside where I am in 30 days?,What song will get stuck in my head next?,What tune will I find myself humming next?,What song will randomly get stuck in my mind?,What music will be stuck in my head next?,What song will I obsessively think about next?,What is inside the unopened box on my desk?,What contents are inside the sealed box near me?,What exactly is in the unopened box I own?,What items are inside my unopened box?,What is currently inside the box I have not opened?,What will be the next thought I have?,What thought will enter my mind next?,What will I think about immediately after this?,What is my next internal thought going to be?,What thought will occur to me next?,What will be the next object I touch?,What item will I physically touch next?,What is the next thing my hand will touch?,What object will I interact with next?,What will be the next physical thing I touch?,What will my mood be exactly at noon tomorrow?,How will I feel emotionally at noon tomorrow?,What exact mood will I be in tomorrow at noon?,What emotional state will I have tomorrow at noon?,What will my precise mood be tomorrow midday?,What private message did I last delete?,What was the content of the last message I deleted?,What did my most recently deleted message say?,What was in the last message I chose to delete?,What content did I delete most recently from my messages?,What will be the exact price of gas at my nearest station tomorrow?,What will gas cost at the closest station tomorrow?,What exact gas price will I see tomorrow nearby?,What will tomorrow's gas price be at my nearest station?,What precise price will gas be near me tomorrow?,What will be the next dream I remember?,What dream will I recall next time I sleep?,What will be the next dream I remember upon waking?,What dream content will I remember next?,What will my next remembered dream be about?,What will I write as my next password?,What password will I choose next?,What will my next password be?,What exact password will I create next?,What string will I use as my next password?,What will be the next mistake I make today?,What error will I commit next today?,What will be my next mistake?,What is the next thing I will mess up today?,What mistake will I make later today?,What will be the exact wording of my next text message?,What exactly will my next text message say?,What words will I use in my next text?,What will be the precise content of my next text message?,What message will I type next on my phone?,What will be the last thing I think about before I fall asleep tonight?,What will be my final thought before sleeping tonight?,What thought will cross my mind right before I fall asleep?,What will I think about just before sleeping tonight?,What is the last thought I will have before sleep?
What is the next thing I will mess up today?,0.07039677224740963,0.0708496150973068,0.08423394913234455,0.0687174141745602,0.04614191195482153,0.10189107822632876,0.12651160333231726,0.09477392700833535,0.1141762989877119,0.09913444994634295,0.1143421964718171,0.13051479499800145,0.10171401758152254,0.11885428013548494,0.07268859716894538,0.08322183355571215,0.09205457727003227,0.07576923823913448,0.07795386671262684,0.10567447785434496,0.14589096904846313,0.14390508629201415,0.12417028237663173,0.1355791544920278,0.10091024754753557,0.11310237605312873,0.13312328750862798,0.11119301462176363,0.08820249996002867,0.06413014215917279,0.09503813663751201,0.11078428396771228,0.09880857190389586,0.07606019370783186,0.09245476445414742,0.08828322530807756,0.08508051647180663,0.07121740601107189,0.09457020028930149,0.09598017348451296,0.09450265454253712,0.05352605776575242,0.0915470790213628,0.10029462124913661,0.09234171991955104,0.06368168655194593,0.07038193645531507,0.07949232958174153,0.056413234935694646,0.05388002150305289,0.10456168229839236,0.08966981015533121,0.11250499117544754,0.13032986363928373,0.0931724394876102,0.07960021940624695,0.1347340260897788,0.17260071518241651,0.04968103997102006,0.14471922458896852,0.15182137068937088,0.1932647664278257,0.1303028494781385,0.15846027426749162,0.1392422673187139,0.068418482650106,0.06668642857933177,0.10082765443256145,0.10276732495551096,0.06742057827369669,0.08950941521025216,0.07717143190852624,0.0759052676318847,0.07928156515357027,0.07096766016261974,0.10896414407893616,0.12241720993606656,0.07738234916720128,0.14776769410989007,0.13476715080852936,0.07264454263191732,0.09237210432601779,0.08761673198550736,0.07160198934445348,0.07937734058654367,0.3476977138693468,0.12487362504113943,0.41236142569224865,0.9999999999999997,0.3224578877415129,0.11137420563954534,0.12408484854484621,0.0893865292742069,0.09149505048270475,0.09969446020796531,0.12931957180382653,0.1405916013890801,0.09036021442464148,0.11716881921987124,0.13319353987083055
What mistake will I make later today?,0.08610481649465002,0.07188092062392501,0.10773519055369307,0.15051754137100315,0.09837390846158432,0.06876126881887604,0.11646465774394442,0.12161131677717667,0.11363959459960175,0.0895172731595546,0.15819737068572898,0.21705373344212295,0.11173509663718313,0.1040651342636387,0.0914701860308899,0.07785666515103865,0.0905964366753692,0.07115667337160889,0.0845155425607601,0.09203552724467273,0.14722438262928886,0.120374361100926,0.18090617645211998,0.1268633712071862,0.1408953615501619,0.15637920291353347,0.19796241195820447,0.13595710033846398,0.23164490720820877,0.11371646359802781,0.13434716344901956,0.1453713253479788,0.11230172393767748,0.11554581760243698,0.11552942388416346,0.06449165239317228,0.09175686202498892,0.07854946828136333,0.09231011494540493,0.09476750218048623,0.11889828131026602,0.09068780067367586,0.0931819710341211,0.15679523475724444,0.13867185066318835,0.08740363272094145,0.09973801035118461,0.11945466014481972,0.10568380895306455,0.10178699539055706,0.16414547922671702,0.1598475516562215,0.16125126989785665,0.17924479660302214,0.1614084817946805,0.1388816268849033,0.16179124335209258,0.1278914007715486,0.050002058797384494,0.08807353830042339,0.1983024378394681,0.23138269399657452,0.1906790253954211,0.1572327977650363,0.21715615163061786,0.08819332004466168,0.08564826859361084,0.08990535179934542,0.12587923517401864,0.08057511298033282,0.09387948765798948,0.06338857496634223,0.0801530496123952,0.08884756138025057,0.08848614587036786,0.16049816868417222,0.10827141604168344,0.1177686581589924,0.16059772888073504,0.12159716414942418,0.07180155557097273,0.12469812166311847,0.09411291899968832,0.10016085407190783,0.0956525542461304,0.34109473258931666,0.18512892565094408,0.31502358446902345,0.3224578877415129,1.0,0.1274468236047997,0.20875530180823168,0.12218224015828699,0.11690849389768113,0.1990973732735865,0.18174338149491598,0.18362838428570105,0.1072586912773921,0.15917011993636468,0.17816256067813524
What will be the exact wording of my next text message?,0.07951007292257467,0.08248395584412188,0.09208547347613737,0.1393999359217005,0.09822093826919648,0.08951841926091622,0.1332509074644255,0.12049382214476953,0.12692677741220065,0.05661964680399479,0.11441952899955721,0.15328463533313988,0.12580100878905773,0.10210601312884447,0.12180594806621328,0.1525076012535579,0.1257030743332314,0.12403185892664866,0.13518925750457048,0.14234285774246072,0.13871477162081777,0.12314829204608742,0.1322002918479949,0.07986381035521933,0.07410882234281901,0.13269440623056838,0.1760723200497843,0.1877595691189574,0.19634753831791407,0.0943478804430449,0.15239960377671902,0.24419074957127207,0.12067106537666064,0.12621018098667505,0.10930066044696625,0.11591526040073263,0.09666064121280918,0.10617744640727088,0.09209333375058126,0.10416436040035387,0.10099021175820731,0.08336963441240708,0.08193397190262985,0.13147350696648102,0.14384466283563072,0.12722556992102463,0.11056603503572915,0.0915818807143628,0.08682928532021122,0.051346037444323485,0.19246523264983514,0.11257136805400077,0.1492712758736492,0.16344490593528188,0.16725891386423852,0.12540649882886518,0.14473414313593658,0.1516366253169817,0.06730693277476103,0.10971586889519276,0.12075877030800439,0.1167552713606266,0.16679341849119522,0.1620157827860817,0.14589761253214026,0.2245758863356808,0.15089226327622807,0.27039416853317705,0.26489574759404544,0.2431960686957399,0.10372801462271684,0.07003680961197982,0.09664981822120268,0.09786617001015854,0.10183713328313376,0.15978439497113317,0.11315324840885221,0.1320521424825408,0.14574912552146846,0.155282483977321,0.09199090005666628,0.14028298825586563,0.12466909809487939,0.09924161222834413,0.09654827262334706,0.1545418082080938,0.11814806740349709,0.12400018137310073,0.11137420563954534,0.1274468236047997,1.0000000000000002,0.3651869418708594,0.3099672675497392,0.39915504789108885,0.28005078663159366,0.14237542763813665,0.17974072367340813,0.11281920126145085,0.14831570518440051,0.1338847695627144
What exactly will my next text message say?,0.11521359330449424,0.11007293884127313,0.10436261039074247,0.2622777204589715,0.14023813213887953,0.14319887470259915,0.22949111278224793,0.25563063540925124,0.13630526389894526,0.13078513131227143,0.14340248819814805,0.1851439961743026,0.14930792803999277,0.10612257882506647,0.08970709925323511,0.10589259880756657,0.11312190292791859,0.11632458357743183,0.11950982047433997,0.12322438923572845,0.12198880747797272,0.10692142120904369,0.15924831446585289,0.10029079540652927,0.11396317727571627,0.17392554998808263,0.2236283869435255,0.13703214028497812,0.25639305140642665,0.1561748144907638,0.16272582692475737,0.3102020645901596,0.20429624156944268,0.1592821438331333,0.16914270989565192,0.12707306861941828,0.10584804936347766,0.12246862487326562,0.11204538415968304,0.13483122977726486,0.1070458834643611,0.10435085507890818,0.10208105997766648,0.18593390135906557,0.18573378113995997,0.12772191757096485,0.10724161233695131,0.11579264873428487,0.13218838114187884,0.06409163138340795,0.2782538293672152,0.23299662779768154,0.18241176441849558,0.264341013316247,0.2792279536905029,0.21615126308151103,0.22204871306762036,0.22610193354914715,0.09041831307886089,0.13507849369723918,0.17922654932613163,0.2056773748432078,0.24038140090249027,0.15349535373144646,0.23754222531999084,0.1742874724756187,0.14862993110723405,0.19723226235320496,0.2098568157495727,0.16155175266688213,0.11731517847636642,0.08301491486722229,0.10864893647413484,0.09538666797656245,0.11853920755019798,0.18877060720129363,0.10898992462432129,0.16155219240395272,0.1562289485673356,0.14600092814923774,0.10080712733006053,0.15456772350955178,0.12225075511974662,0.10193402475996338,0.12666386320948814,0.1331208204237758,0.1918955419368282,0.14672020452494733,0.12408484854484621,0.20875530180823168,0.3651869418708594,1.0,0.27094370850123495,0.3738068782635974,0.37908880740267353,0.15656448430485193,0.17986592571367144,0.13448754678039904,0.16314895790325287,0.16570861751317686
What words will I use in my next text?,0.08340062951853996,0.08335811524181083,0.09944516218079086,0.11680375710849607,0.10696841713441077,0.09871030965741928,0.12636350691808798,0.12845757212513464,0.09523945608646306,0.10083107951790543,0.11853403182163097,0.19099154365600168,0.14738179759515174,0.20027768515078725,0.14182731713108426,0.1284107339475887,0.12675358865519742,0.11584318576903531,0.12203007296110227,0.1349170057249242,0.1170716159382657,0.11066743858935385,0.10979232367167902,0.07442518255204647,0.07051427539827618,0.12921470226320794,0.17830261750379153,0.18160572656943885,0.17267749116777992,0.1266412350985148,0.16354355612647956,0.13943788808367247,0.09675423939453874,0.2223677364717369,0.08309873859822907,0.08315860415713085,0.07661612666039472,0.08057125762663134,0.09906103032477825,0.1025317060513795,0.0616570685249115,0.07609369752487488,0.08440239587568993,0.11282637143081362,0.12624644960726356,0.09785533350581714,0.10960181414690215,0.09475242644653571,0.11682186948476984,0.05861482103622592,0.15717275430422456,0.10869580321100744,0.12890030464995966,0.14047023527391808,0.15867681118346716,0.11956248889367535,0.12343850848039917,0.1405218403047599,0.09434414923865508,0.1217887984374552,0.10042735248524019,0.11016030817783047,0.15256174826872249,0.12556520349774594,0.12491604182263708,0.08182970402610218,0.10232698671252866,0.10679867294055438,0.09626288402883128,0.11210895473274296,0.07508343008239889,0.04040131155105459,0.06489696080557193,0.06427398855529137,0.09530690542632675,0.13563446640607607,0.09521174201653644,0.10223122755901279,0.12102448426423373,0.14220307525906767,0.16012166338023387,0.18549091579298377,0.1656233043114023,0.1405257683390404,0.135820028180391,0.13206608395225922,0.11529155341507683,0.1261148638644774,0.0893865292742069,0.12218224015828699,0.3099672675497392,0.27094370850123495,1.0000000000000002,0.2824398034715251,0.21901102643920628,0.12684424061946178,0.1394456157103614,0.10590379148142198,0.12398612773282774,0.10732011351158628
What will be the precise content of my next text message?,0.09499579058577873,0.09460230356112348,0.10577486153919194,0.1250700612923269,0.11390915139374075,0.08651602087907713,0.12037865409932304,0.11524266281918426,0.10562891706249677,0.09874173498589833,0.13523350920096758,0.13471394659411787,0.12249113769640341,0.07372625210625221,0.0422891923116999,0.13860057528250394,0.09873743905545977,0.1129504771044799,0.13838304397568071,0.13528598045314488,0.09650257943176442,0.0912027612612589,0.10691970062784278,0.07131784944374807,0.07751566904211712,0.1207172576674507,0.1204415975584861,0.20912652288249822,0.19044687837827834,0.11693783784993769,0.14657136369396093,0.21529277914457615,0.10964432017256587,0.12154803252448335,0.14205183699532856,0.096802212639646,0.08973334489521842,0.09678441123026349,0.11180684992806776,0.10341682627182892,0.08691349015837445,0.07620307441597027,0.07459536301416743,0.10835370737683404,0.13050628805256315,0.09571574010476283,0.09674155614577995,0.08852784832064914,0.0985911771363243,0.04860536659088721,0.15419477437959278,0.09727062159126404,0.15029857067537805,0.14067073269909294,0.1771743698003913,0.16667211845720178,0.13306564345190292,0.1595756063305987,0.08708289835776631,0.0941681358570024,0.09463963645402801,0.10903800033523414,0.148532150132263,0.11227593548878727,0.15243361966768876,0.1851305989125237,0.1468575197108741,0.2197722299288043,0.19152186470060487,0.19058313499336985,0.1087021221996556,0.042695445527960826,0.06394014941549557,0.08487450569454848,0.10131857070024963,0.13217510456302656,0.06884196971668886,0.10345697584318479,0.15781773483767644,0.12758926892017547,0.09216425411705609,0.11970476054625043,0.13727686546659584,0.1338290537892435,0.12649596188771597,0.1240044120541185,0.08930611679167877,0.11171911951719346,0.09149505048270475,0.11690849389768113,0.39915504789108885,0.3738068782635974,0.2824398034715251,1.0,0.2636020852763845,0.10687955266466512,0.13998406813026792,0.10589294843187701,0.11305561558156815,0.12109936534479994
What message will I type next on my phone?,0.11769150912545451,0.09810821532652368,0.10726433423379893,0.23688718667429065,0.12258385009201836,0.10976490152356469,0.19055302982294428,0.1708201749753831,0.13121128966706602,0.11390550861584621,0.12694553510422302,0.19685896919177165,0.14891697401809417,0.08566882401534937,0.08613139134049771,0.20659625478981952,0.195372432278766,0.23159397987897845,0.13640501799790183,0.1773879686486301,0.08333158980143072,0.07695200740025712,0.13086707895351843,0.06407196767435094,0.0912283191295082,0.18695122068753528,0.21978662962741308,0.17681196230723842,0.27526715021111037,0.14630556506725703,0.18681086781340064,0.3218928426834339,0.17749308892331495,0.1587726621768198,0.1488677873253856,0.0914259584429247,0.11991996825622009,0.08648644876793826,0.09340657178424898,0.10978958024907967,0.0805057205573414,0.10258701812361376,0.07807730359552051,0.18844136867307626,0.20488076142395645,0.12662854261208467,0.13221821766675323,0.10837461974029136,0.1220695532022599,0.0850093865020007,0.24105988758298919,0.20236235017118856,0.2113173340314749,0.26536432532033183,0.2167727750411767,0.19680617186662608,0.212862675598189,0.13790797918384048,0.05779160739738971,0.07980156283788428,0.13845180709923596,0.17314713965494066,0.17651650309034772,0.10073663846642784,0.1927942419313241,0.268832702010515,0.17449595273364418,0.20156111329746781,0.20477501647214572,0.1473961217751911,0.09099358925850891,0.07065454181093372,0.11924790239496733,0.12055883154615404,0.11648498656594944,0.15438309069956996,0.1313033068793824,0.17243534650536846,0.16140451275727413,0.11210894755883176,0.08242416850995529,0.13092092122000817,0.1285352422630434,0.09759179040014898,0.12257239658232942,0.10915097309292643,0.1601557947872207,0.12722340197503096,0.09969446020796531,0.1990973732735865,0.28005078663159366,0.37908880740267353,0.21901102643920628,0.2636020852763845,1.0000000000000004,0.1680383523964371,0.166177756042378,0.1153341441255209,0.1533591236085146,0.14841120206166317
What will be the last thing I think about before I fall asleep tonight?,0.10370373424698194,0.07257400883936177,0.09347624914264382,0.12839774590407185,0.12648726925391773,0.12820922957089495,0.1586379141251728,0.13271595719985724,0.13137768886380508,0.10056452304118353,0.09062952811160316,0.12847712113027224,0.0919905765867339,0.09784831000039998,0.1030982316838403,0.08153775692276785,0.08929881433589652,0.07923872835102176,0.09897314028678496,0.09970592727030247,0.21485180430186507,0.1990249589261314,0.1407072004625364,0.1830509133456299,0.16818029168005585,0.12235786526801838,0.16693875443735337,0.12229023109115958,0.17682093344234268,0.13580995829389958,0.15157905107851982,0.16421934159649343,0.1653775843515184,0.14584958043451124,0.1181632412761914,0.0638349521898267,0.08090585195816977,0.08309838430413978,0.08355110790871792,0.08769117538873318,0.06919043758902556,0.11164997499735291,0.13411823886812224,0.14322080988715563,0.2261969916512119,0.1083006442652204,0.1447585854369096,0.0768766534119521,0.10920762633328245,0.07078698722864397,0.19087589670116348,0.18914362044385089,0.19970119071994413,0.23130652165546792,0.11526744051785925,0.11868440804453895,0.14718377949993328,0.15447667730278286,0.053572095098955615,0.1127977033495482,0.12997276350717407,0.1903164228344826,0.18390524958183557,0.1810338098178307,0.19673533407006558,0.11393501025011181,0.11257646995582107,0.13201464288853254,0.1373708563746247,0.08882424875879302,0.09062088186454924,0.0642723097139536,0.07489987709102627,0.0827429758003192,0.09256343742534721,0.26755989691390153,0.23051885201246924,0.24199905159757784,0.24225837807668635,0.2170151038103439,0.08037903491646367,0.1056734851596878,0.12120679511225771,0.0870895108847741,0.09052067496757046,0.10273538919294822,0.11426380056893087,0.09324310615634553,0.12931957180382653,0.18174338149491598,0.14237542763813665,0.15656448430485193,0.12684424061946178,0.10687955266466512,0.1680383523964371,1.0000000000000002,0.4590076388354163,0.39335736712387837,0.4899805371992725,0.3525510735390743
What will be my final thought before sleeping tonight?,0.09275223059447554,0.07859491315322549,0.09760096550273648,0.11912125000622797,0.11948914150446506,0.09387893824856693,0.12786226585615945,0.15300163467581324,0.1258866237009976,0.12012694541345195,0.13572504438734806,0.1640658087400106,0.11188285907509214,0.1420730144951569,0.09365418815703463,0.09867553697248654,0.09741138077762693,0.07969766226275764,0.09400345249746189,0.10706537309040277,0.1461701348067255,0.14842294170565545,0.18042961631813748,0.1397039078567128,0.19331008295735477,0.12542073529198722,0.166506918615934,0.13147835977835068,0.14897450490708403,0.0763452147852845,0.14367318976309806,0.1539798055583962,0.11491980574858987,0.11063482822744049,0.1076656117228587,0.100173078881509,0.13281233625841077,0.10766669862465027,0.12202492245459079,0.09269482377330834,0.11303430845405957,0.0968675063130538,0.08667198693129284,0.14475764348355924,0.1804187517536745,0.12818870352080583,0.12878367799830398,0.09143085613161633,0.10340339702401881,0.08436146447250702,0.25488000322734183,0.19178350404099753,0.19503503898909508,0.28274540323434916,0.17185196489314242,0.11581257515022447,0.11534394937816747,0.14119936367147515,0.06055904522458833,0.13500616299714885,0.15767130340754887,0.20082079923716276,0.1801089367754493,0.1883236840339625,0.19127418349866057,0.10466489226589659,0.09499409973719068,0.1217025942989215,0.11892547177399075,0.09837318690597217,0.09518609382639798,0.07528855903447507,0.0845402605899532,0.10416234433165954,0.09533615993875849,0.19567209358070178,0.23400460812008061,0.19009420570064528,0.2298537539269851,0.23219164192837868,0.09043021093823045,0.08828079153701276,0.1077618573642911,0.08171527387990138,0.10164155810361594,0.13827885695186726,0.14282713825461074,0.12246402824956899,0.1405916013890801,0.18362838428570105,0.17974072367340813,0.17986592571367144,0.1394456157103614,0.13998406813026792,0.166177756042378,0.4590076388354163,1.0,0.3564930245676689,0.4166559020574476,0.4042414144196482
What thought will cross my mind right before I fall asleep?,0.0694327986257163,0.05456789920494866,0.07239823328876131,0.07496995621870264,0.0696161871082189,0.15291382196613834,0.13867075242783464,0.17564997118371123,0.10739368216894515,0.10555790266225881,0.11550021625725422,0.09835836306580267,0.10218170048605889,0.11734452945914711,0.08837158616985281,0.07043638106595793,0.061921668175669214,0.09219046235572788,0.0874043604806896,0.08045162108590674,0.19123580989038214,0.18058228150064884,0.1288836862535816,0.17804442728180414,0.21212923140739368,0.09464940784340437,0.09501146121230389,0.10408734132153843,0.12550278376020987,0.06648124563067745,0.0956489416570775,0.08688382359634,0.07559710765085319,0.08759749847120747,0.08988019247900224,0.05976638137690612,0.08220881915823734,0.08383437936403819,0.08126761404232642,0.08390304056587954,0.05978804462622907,0.07006660441547996,0.15678738847487067,0.1069881444572891,0.11989622984237205,0.06953923123803896,0.11270552675137042,0.08030786264469236,0.0794529759327047,0.062365828456578426,0.22074777982775398,0.22255400196062405,0.13644738224094757,0.22921126855756108,0.16002827997786062,0.1026749743344131,0.09636680247582549,0.11371313636089153,0.05982840878029197,0.1061037285901334,0.1186841281087086,0.13585942928131126,0.12965189721231402,0.18940898101713086,0.13472564885491917,0.07035340803679539,0.09991186964302862,0.10515730001792728,0.09480118901431896,0.09438581628558565,0.08859633157741344,0.06096254640557167,0.07745164991410022,0.0770356588434629,0.07146158551282972,0.30076637965732167,0.27840964926091843,0.24779948314767508,0.3199485622332894,0.30849930595665226,0.07656094501404583,0.09166225934733573,0.09971636921576915,0.07328064567394087,0.0890061281785888,0.09600131847990706,0.12285246841220218,0.08383079671239932,0.09036021442464148,0.1072586912773921,0.11281920126145085,0.13448754678039904,0.10590379148142198,0.10589294843187701,0.1153341441255209,0.39335736712387837,0.3564930245676689,0.9999999999999998,0.34160889947341205,0.3524244943037886
